frame_idx,time_s,group,TIPL_kf_x,TIPL_kf_y,TIPL_kf_vx,TIPL_kf_vy,TIPL_kf_state,TIPL_kf_missing_frames,TIPL_kf_age_s,TIPL_kf_variance,TIPR_kf_x,TIPR_kf_y,TIPR_kf_vx,TIPR_kf_vy,TIPR_kf_state,TIPR_kf_missing_frames,TIPR_kf_age_s,TIPR_kf_variance,TIPL_kf_speed,TIPL_kf_acceleration,TIPR_kf_speed,TIPR_kf_acceleration,kf_distance,kf_distance_delta,kf_distance_rate,kf_relative_speed,kf_distance_2s_mean,kf_distance_2s_min,kf_distance_2s_max,kf_distance_2s_std,kf_distance_rate_2s_mean,kf_distance_rate_2s_min,kf_distance_rate_2s_max,kf_distance_rate_2s_std,TIPL_kf_speed_2s_mean,TIPL_kf_speed_2s_min,TIPL_kf_speed_2s_max,TIPL_kf_speed_2s_std,TIPR_kf_speed_2s_mean,TIPR_kf_speed_2s_min,TIPR_kf_speed_2s_max,TIPR_kf_speed_2s_std,TIPL_kf_variance_2s_mean,TIPL_kf_variance_2s_min,TIPL_kf_variance_2s_max,TIPL_kf_variance_2s_std,TIPR_kf_variance_2s_mean,TIPR_kf_variance_2s_min,TIPR_kf_variance_2s_max,TIPR_kf_variance_2s_std,TIPL_kf_state_2s_mean,TIPL_kf_state_2s_min,TIPL_kf_state_2s_max,TIPL_kf_state_2s_std,TIPR_kf_state_2s_mean,TIPR_kf_state_2s_min,TIPR_kf_state_2s_max,TIPR_kf_state_2s_std,TIPR_present,TIPR_x,TIPR_y
12216,199.846,4,712.0294979392331,640.0855618780591,-0.0681633832928918,13.072999434593546,0,0,0.0,83.3531585152025,1661.2878352891155,767.9598093031278,165.66734117875438,36.16556842828075,1,1,0.1959999999999979,299.8161196259335,13.073177137318424,-19.72381636444036,169.568913050059,0.0,957.8325606194388,33.98765744359821,173.4064155285641,167.3365597087636,729.6487049146815,496.610412057469,957.8325606194388,198.64246102236183,184.23231660639365,-227.61704599399687,679.5468151104008,290.1339365090342,145.61839880731017,13.073177137318424,397.9360292009016,140.1799348329795,387.9241949640733,113.25480005207956,658.5747902017042,191.92736545433613,85.08422795739074,83.3531585152025,88.8568062001734,1.6029361294774296,127.46466749511065,81.35755187759133,299.8161196259335,68.85215242909695,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1.0,0.3015113445777636,0,0.0,0.0
12228,200.043,4,711.6847732307817,644.1672445322943,-0.8621694695994947,16.683097007316647,0,0,0.0,83.07546117087374,1693.9243015013303,775.0844262834993,165.66734117875438,36.16556842828075,1,2,0.3930000000000007,636.079039043863,16.705360275966726,18.437477861158644,169.568913050059,0.0,990.925728485656,33.093167866217414,167.98562368638048,167.66527550285687,772.8567436466594,496.610412057469,990.925728485656,199.1272947495687,220.19619566824613,-96.58319988034592,679.5468151104008,256.5528526697454,110.96106526867972,13.073177137318424,386.34935503193066,116.72449946161424,361.0705267356764,113.25480005207956,658.5747902017042,200.54262613661223,84.55865113654532,83.07546117087374,86.43086772372095,1.1161674970999491,177.83663089100926,81.35755187759133,636.079039043863,166.16735785351196,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0,0.4045199174779452,0,0.0,0.0
12240,200.239,4,712.746664279237,648.5182182975987,2.092276868483824,19.27800673735289,0,0,0.0,83.0316103664876,1726.395100372366,782.1728776954423,165.66734117875438,36.16556842828075,1,3,0.5889999999999986,1200.0454696416416,19.391213635557104,13.703333467297991,169.568913050059,0.0,1022.4219872307128,31.496258745056597,160.69519767886186,164.44449338294683,820.6577959351363,502.64104942985006,1022.4219872307128,189.0378860527056,243.58514090090137,-75.87136263605953,679.5468151104008,235.66233791112757,77.60123423264578,13.073177137318424,262.15702987048536,75.2002351995974,334.1849085516306,113.25480005207956,658.5747902017042,204.94611473687385,84.26419197731829,83.0316103664876,86.43086772372095,1.0442895188457877,279.46655344529825,81.35755187759133,1200.0454696416416,346.1573901878147,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,1.0,0.4670993664969137,0,0.0,0.0
12252,200.435,4,715.0262527786617,651.9386518869387,6.579317092629806,18.41862800018845,0,0,0.0,83.95984852052902,1758.8658992434014,789.2613291073852,165.66734117875438,36.16556842828075,1,4,0.7849999999999966,2051.983381885305,19.558457782113003,0.853286462019898,169.568913050059,0.0,1052.8336645503998,30.4116773196871,155.16161897799702,160.07483656773044,870.6753064006407,531.2004878400763,1052.8336645503998,168.10857850132663,254.89360098777811,-75.87136263605953,679.5468151104008,227.26383399336365,55.546818588248286,13.073177137318424,131.27808613713466,45.28631823381534,326.5495288637316,113.25480005207956,658.5747902017042,209.75832575802173,84.29404904029175,83.0316103664876,86.43086772372095,1.0289716088144836,458.5482511954024,81.35755187759133,2051.983381885305,628.3576133309102,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,1.0,0.504524979109513,0,0.0,0.0
12264,200.632,4,717.6234770542022,653.1033049835692,9.69163256966164,12.52501365800633,0,0,0.0,83.89248819181627,1791.5023654556164,796.3859460877567,165.66734117875438,36.16556842828075,1,5,0.9819999999999992,3258.045211388044,15.83678341705068,-18.891748046001386,169.568913050059,0.0,1083.3954874357048,30.56182288530499,155.13615677819578,157.75708385348327,920.874851818425,618.7629408884337,1083.3954874357048,135.97489719744436,255.75039519849236,-75.87136263605953,679.5468151104008,226.82839912246848,45.05215470460429,13.073177137318424,114.72957878454424,38.90841879355089,331.6689936817297,169.568913050059,658.5747902017042,204.65715881205756,84.06328726466405,83.0316103664876,85.17052167466457,0.7481525097624001,747.3380384236254,81.89389431180109,3258.045211388044,1035.6567170401886,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,0,0.0,0.0
12276,200.828,4,719.9096381838002,653.8590874925604,10.61668276721471,8.459398582769953,0,0,0.0,84.81039043687633,1559.6959077594636,704.4363016373121,-88.3097641345457,-59.01253819201203,0,0,0.0,132.8266322986529,13.574806715450652,-11.540697457143114,106.21249505290218,-323.2470305977422,841.3079300460996,-242.0875573896052,-1235.14059892657,119.74516336264692,941.1062144691222,751.9541166500709,1083.3954874357048,97.69781298031394,103.0576628325992,-1235.14059892657,679.5468151104008,494.4878914949573,37.15639057487047,13.073177137318424,114.72957878454424,35.18123395517813,299.91080015996846,106.21249505290218,658.5747902017042,210.53137392831007,84.03054806122876,83.0316103664876,85.07818781222647,0.7012650340649128,751.9682873315211,81.90190272677636,3258.045211388044,1032.4931420389748,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,1,1552.27880859375,701.65673828125
12288,201.024,4,719.5393804451669,656.281702374172,4.768962580624251,10.283460141343852,0,0,0.0,87.44523055327218,1523.9460888179897,693.4692886080993,-126.91475113957684,-57.75764889792306,0,0,0.0,88.97475565463294,11.33545572855375,-11.42526013722921,139.43923430310593,169.5241798479801,805.2658375003284,-36.0420925457712,-183.8882272743448,148.2234562356353,945.9527345464182,805.2658375003284,1083.3954874357048,88.24077413054815,24.563568070349596,-1235.14059892657,531.0566678806438,461.23815946521376,27.756924842507694,11.33545572855375,91.10080189385356,24.60582015869739,252.71665871464137,106.21249505290218,639.6214619731762,177.72048360358949,84.24573376496018,83.0316103664876,87.44523055327218,1.223555482829664,752.6112739613261,88.97475565463294,3258.045211388044,1032.0362299402768,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,1,1514.072998046875,693.7902221679688
12300,201.221,4,720.2880275896491,655.5688716226131,4.317614748893884,3.806287277541479,0,0,0.0,86.2313687716054,1479.827946691266,664.8350625682489,-175.5865329304982,-101.6937010558583,0,0,0.0,84.69664503127989,5.755833559011251,-28.322955175342244,202.90943640203432,322.183766999632,759.5964395674403,-45.66939793288816,-231.8243549892768,208.5563470398252,937.185026911215,759.5964395674403,1083.3954874357048,101.81519110236808,-44.78925219055228,-1235.14059892657,392.111446962042,434.0158930205688,19.998291357522035,5.755833559011251,56.467360872405536,13.652489829670555,213.0155654809012,106.21249505290218,541.7241464991771,123.00129702137843,84.37383569020422,83.0316103664876,87.44523055327218,1.3564935401429157,749.3296626958683,84.69664503127989,3258.045211388044,1034.301053392012,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,1,1469.199462890625,655.24072265625
12312,201.417,4,722.5657676895122,656.4878511807949,7.71410813222584,4.216639552072536,0,0,0.0,86.2311813285625,1431.3910186391704,633.2261455031778,-210.71386743341856,-130.94638503268175,0,0,0.0,83.8068913021201,8.79133171867467,15.487235508486991,248.08726223221464,230.49911137847343,709.2068410096437,-50.3895985577966,-257.08978856018945,256.8653805490429,916.8497336248884,709.2068410096437,1083.3954874357048,122.91062411401418,-103.80754632893697,-1235.14059892657,173.4064155285641,412.2587174692821,15.664106889001046,5.755833559011251,31.343710664566554,6.729569031365114,186.3213032748137,106.21249505290218,335.47242973233983,60.52723633652902,84.55556656232312,83.0316103664876,87.44523055327218,1.4651660547276952,740.0948508573513,83.8068913021201,3258.045211388044,1040.275973288643,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,1,1423.6158447265625,626.7512817382812
12324,201.613,4,721.3526460279495,658.3187424213855,1.2435079475702864,6.601614624770253,0,0,0.0,86.08164395254556,1441.3745601757068,618.4089767008614,-85.85495476961364,-104.53416979100945,0,0,0.0,82.75291442762642,6.717710001901761,-10.579702636596584,135.27182231487828,-575.5889791700895,721.1271359842642,11.92029497462056,60.81783150316676,141.1995211939734,897.0689559641389,709.2068410096437,1083.3954874357048,135.86587487497124,-100.9646807484795,-1235.14059892657,173.4064155285641,413.3765673764584,13.425379556031515,5.755833559011251,19.558457782113003,4.815891769928255,168.12124805504448,106.21249505290218,248.08726223221464,36.54010434862095,84.7161337139273,83.0316103664876,87.44523055327218,1.5314943855307377,732.1942778102116,82.75291442762642,3258.045211388044,1045.3590773754024,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,1,1471.22998046875,624.7244873046875
12336,201.81,4,720.0047755911061,660.2695729170819,-2.539790329387213,8.14622897203478,0,0,0.0,87.01261636359098,1471.4404420304652,627.4003560045433,27.328468774654283,-33.258374643949466,0,0,0.0,82.60428045451809,8.532970255548044,9.21451905404192,43.0460763545826,-468.1509947223066,752.1542037492094,31.027067764945173,157.49780591342508,51.053443591034416,881.460710561718,709.2068410096437,1083.3954874357048,142.1966606660929,-79.74930178943544,-1235.14059892657,173.4064155285641,420.7165354022666,12.661190929740552,5.755833559011251,19.558457782113003,4.869231268574881,156.61917199181937,43.0460763545826,248.08726223221464,52.47687091341947,85.01136347012381,83.0316103664876,87.44523055327218,1.6390646854065738,727.4210309776016,82.60428045451809,3258.045211388044,1048.473314319007,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,1.0,0.5222329678670934,1,1499.9501953125,645.35400390625
12348,202.006,4,719.0171013183049,660.9869883256223,-3.700712005396631,6.062566083868965,0,0,0.0,87.1279038740949,1492.328073383175,645.5710341418588,64.66716720900588,26.097245184317487,0,0,0.0,81.99466916937529,7.102814714475174,-7.296711944249414,69.73455901522506,136.16572786042215,773.4646153246509,21.31041157544155,108.72658967062128,71.24293140328435,864.6999882621917,709.2068410096437,1083.3954874357048,143.1569978097732,-85.62928595833932,-1235.14059892657,167.98562368638048,417.2623946280861,12.118430709482071,5.755833559011251,19.558457782113003,5.143728897990472,147.54332162501626,43.0460763545826,248.08726223221464,58.32098964229552,85.35452213911404,83.0316103664876,87.44523055327218,1.6522739919714904,707.6190809360962,81.99466916937529,3258.045211388044,1059.357297950784,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,1.0,0.5045249791095129,1,1501.8297119140625,660.6753540039062
12360,202.202,4,719.3777337596148,661.5830054537691,-1.1297107965978554,4.660444539246827,0,0,0.0,86.89050192905711,1510.9485357964231,657.6922321045644,78.98068906091984,42.96364406473116,0,0,0.0,82.17482793076789,4.795413411515772,-11.77245562734401,89.91008817623644,102.93637327046731,791.5803640531079,18.115748728456992,92.42728943090398,88.79645972233598,846.5776824046875,709.2068410096437,1083.3954874357048,138.1087269158136,-92.4982254361099,-1235.14059892657,160.69519767886186,413.2727520328252,11.03570826725926,4.795413411515772,19.558457782113003,5.331706692071736,140.30161027285058,43.0460763545826,248.08726223221464,60.22704959759949,85.70134402622162,83.0316103664876,87.44523055327218,1.5212517486750308,657.2641526530876,81.99466916937529,3258.045211388044,1076.1296193495027,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,1.0,0.4670993664969136,1,1514.642822265625,662.04541015625
12372,202.398,4,720.4444857676002,661.43652708801,1.9218072185131376,2.14962036532556,0,0,0.0,86.89442110294875,1530.2346443460178,655.2552848813808,88.13930179511975,16.83506688467145,0,0,0.0,90.185573320917,2.883437306436815,-9.754980127953964,89.73269191293974,-0.9050829760035805,809.813749380483,18.23338532737512,93.0274761600781,87.45924028105755,827.2496607819393,709.2068410096437,1083.3954874357048,125.32408990947594,-98.64983648327208,-1235.14059892657,157.49780591342508,409.6144878625144,9.535001328248324,2.883437306436815,19.558457782113003,5.061054039200649,133.04377198765792,43.0460763545826,248.08726223221464,61.15077852508627,86.05250863862717,83.89248819181627,87.44523055327218,1.2681301782743226,556.3677984421126,81.99466916937529,3258.045211388044,1072.1723423151188,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0,0.404519917477945,1,1532.985595703125,647.4071044921875
12384,202.595,4,720.7310175433481,661.0072560363346,1.7037256989362188,0.1296374896195429,0,0,0.0,87.21869442505488,1543.6894435549518,690.1513716214524,78.9617162608417,90.9846541610961,0,0,0.0,88.77471302419966,1.708650676976006,-5.963383905892347,120.4705770205818,156.029873642851,823.4743167924152,13.660567411932108,69.34298178645643,119.2620273181609,806.3988109857589,709.2068410096437,1083.3954874357048,100.70007362110653,-106.45153077341212,-1235.14059892657,157.49780591342508,405.0891368530848,7.912291591417688,1.708650676976006,15.83678341705068,4.335432035232363,128.58028689406908,43.0460763545826,248.08726223221464,59.999188955606506,86.34876735722044,83.89248819181627,87.44523055327218,1.0998564859708997,377.89428309110303,81.99466916937529,3258.045211388044,955.3497727978056,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1.0,0.3015113445777633,1,1541.289306640625,709.5430908203125
12396,202.791,4,720.2340665981786,661.2059962416578,-0.2637014837455329,0.5400651592499357,0,0,0.0,87.72959207526799,1543.74771987989,714.5568905223568,42.72267254420544,106.43274615341132,0,0,0.0,84.36026682029781,0.6010065297193151,-5.6512456492688905,114.68721028552356,-29.50697313805269,825.2399984622298,1.7656816698146258,9.0085799480339,114.28511819218689,782.9301301699884,709.2068410096437,841.3079300460996,43.55951225922114,-119.7358559397905,-1235.14059892657,157.49780591342508,397.9866581440384,6.527220965296655,0.6010065297193151,13.574806715450652,3.96880839607188,123.59104118820224,43.0460763545826,248.08726223221464,58.51338185146413,86.69759498298878,84.81039043687633,87.72959207526799,0.8143540153647384,89.37746994858072,81.99466916937529,132.8266322986529,14.708047665958809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1534.6082763671875,718.452880859375
